longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.1972111553784827,-0.7173219978746017,0.0588235294117647,-0.8501449717686556,-0.824643078833023,-0.9191681381204628,-0.8279888176286795,-0.3276782389208424,0.1195871357231517,<1H OCEAN
0.3984063745019917,-0.6960680127523906,-0.7254901960784315,-0.9923699069128644,-0.9944134078212292,-0.9286975531825444,-0.9937510277914816,-0.8448159335733301,-0.3917509618517035,INLAND
-0.2589641434262937,0.024442082890542,-0.411764705882353,-0.9184597385421436,-0.9127870887647423,-0.9516242047142576,-0.90692320342049,-0.5076619632832651,-0.6074201755869046,INLAND
-0.3984063745019917,0.1625929861849098,0.0196078431372548,-0.9181036675314106,-0.9276846679081316,-0.9648532750357351,-0.9164611083703338,-0.3354436490531165,-0.4222662999327836,INLAND
0.2450199203187253,-0.6514346439957492,0.4901960784313723,-0.8820387608728827,-0.8960273122284296,-0.9508394293562038,-0.8888340733432001,-0.0054068219748693,0.7938111595416102,INLAND
-0.5717131474103603,0.5324123273113699,-0.3333333333333335,-0.8676941858690677,-0.8215394165114835,-0.9095826676756634,-0.8069396480841967,-0.7904442697342106,-0.7991719621774754,INLAND
0.3525896414342604,-0.713071200850159,-0.411764705882353,-0.9648507045119284,-0.9428926132836748,-0.9797079514560384,-0.9424436770268048,-0.7459621246603495,-0.2713390872614957,INLAND
-0.5856573705179287,0.1392136025504786,0.9999999999999998,-0.9083880156671243,-0.925822470515208,-0.9681044872333864,-0.9227100805788522,-0.2173763120508682,0.4177302361639747,NEAR BAY
0.191235059760956,-0.738575982996811,-0.019607843137255,-0.6776540007121421,-0.728429546865301,-0.8577874940441155,-0.7109028120374938,0.3302988924290702,1.0,NEAR OCEAN
0.2051792828685243,-0.6811902231668432,0.9215686274509802,-0.9107279108805127,-0.8382991930477964,-0.8835729700944532,-0.8398289754974511,-0.8313678432021627,-0.3195863109842844,<1H OCEAN
0.247011952191233,-0.6748140276301804,0.4509803921568627,-0.9474032249860116,-0.9301675977653632,-0.9408615712323776,-0.9230389738529848,-0.6196052468241817,-0.3022667947761039,<1H OCEAN
-0.5836653386454209,0.1349628055260368,0.9999999999999998,-0.8799023348084847,-0.8128491620111732,-0.9128338798733148,-0.8118730471961848,-0.6628874084495386,0.335668718891881,NEAR BAY
-0.264940239043824,0.526036131774708,-0.4509803921568628,-0.8086881326618851,-0.7569832402234637,-0.9599764567392584,-0.8858740338760073,-0.7652446173156232,-0.5237091805806985,INLAND
0.2729083665338656,-0.710945802337938,-0.6862745098039217,-0.9035047560913576,-0.9121663563004344,-0.94018890663976,-0.9039631639532972,-0.0685231927835476,0.5113380975748554,<1H OCEAN
0.2191235059760927,-0.6429330499468646,0.4117647058823528,-0.9301083473218372,-0.9267535692116696,-0.9655259396283528,-0.9259990133201776,-0.2445345581440254,0.7187599226394943,<1H OCEAN
0.3306772908366504,-0.7747077577045687,-0.2549019607843138,-0.9383997151431914,-0.94723774053383,-0.9684968749124134,-0.9444170366716,-0.0676956179914758,0.2362876854116067,<1H OCEAN
-0.5398406374502009,0.1583421891604679,0.3725490196078429,-0.859453685334961,-0.8466790813159528,-0.9173183104907648,-0.8552869593816806,-0.4999931035433993,-0.5002041228695963,NEAR BAY
0.4003984063745029,-0.8554729011689686,-0.411764705882353,-0.9463350119538124,-0.9283054003724396,-0.9824546652092266,-0.9276434796908404,-0.6907904718555606,-0.6837085207896049,NEAR OCEAN
0.2011952191235053,-0.7321997874601491,0.4901960784313723,-0.928124523119182,-0.9078212290502794,-0.9593037921466409,-0.9088965630652852,-0.6324326561012952,-0.0523709180580698,<1H OCEAN
0.0717131474103567,-0.3985122210414458,0.5686274509803921,-0.8782237143293148,-0.8134698944754811,-0.9003335295271728,-0.8217398454201612,-0.8093819395594544,-0.8226770198885777,INLAND
-0.5418326693227087,0.0690754516471843,-0.7647058823529412,-0.4584668599623582,-0.436064556176288,-0.6596317161355418,-0.409307679657951,-0.2269348008992978,0.0853604727403187,NEAR BAY
-0.5039840637450226,0.1604675876726879,-0.8823529411764707,-0.792817539040643,-0.7126008690254501,-0.8746601642422713,-0.7210985035356027,-0.574378284437456,-0.3806169871464446,INLAND
-0.5398406374502009,0.0626992561105206,-0.019607843137255,-0.8909914034284552,-0.8857852265673495,-0.928136999355363,-0.8763361289261634,-0.3866981145087653,-0.1389684990989727,NEAR BAY
0.195219123505975,-0.7045696068012752,0.2549019607843137,-0.8963324685894501,-0.8215394165114835,-0.8516774573278398,-0.8158197664857754,-0.7465414270147999,-0.3583490377359267,<1H OCEAN
-0.3964143426294804,0.2964930924548348,-0.2941176470588236,-0.5676789256828934,-0.5167597765363129,-0.7997141175481375,-0.5178424601216904,-0.5651922042454587,-0.4082457391928279,INLAND
-0.0398406374502009,-0.0988310308182782,-0.2549019607843138,-0.8565542499618495,-0.8516449410304159,-0.923260181058886,-0.850682453543825,-0.4396491082881615,-0.4973175368348995,INLAND
0.1673306772908382,-0.6833156216790641,0.1764705882352939,-0.8396154433084084,-0.7495344506517692,-0.9324532638246588,-0.7553034040453872,-0.5617991475979641,0.7938111595416102,<1H OCEAN
-0.547808764940239,0.0754516471838471,-0.6470588235294119,-0.8451599776183936,-0.7898820608317816,-0.8849182992796882,-0.793783917118895,-0.5307237141556668,-0.2713390872614957,NEAR BAY
-0.0737051792828715,-0.5982996811902233,0.3333333333333332,-0.9287857978534004,-0.8857852265673495,-0.9635079458505004,-0.8737049827331032,-0.7075074826554117,0.2527824627527311,<1H OCEAN
0.5756972111553793,-0.6641870350690757,-0.3333333333333335,-0.7160588025840582,-0.595903165735568,-0.874043555032372,-0.6194704818286466,-0.8507055075102412,-0.7632958214605299,INLAND
0.1533864541832663,-0.6450584484590856,0.3725490196078429,-0.9346864031741188,-0.9252017380509,-0.9559965245662714,-0.9187633612892616,-0.5816057709548834,-0.2503082461515621,<1H OCEAN
0.199203187250994,-0.6471838469713065,0.6470588235294117,-0.9327025789714636,-0.9214773432650528,-0.9658062165419432,-0.9187633612892616,-0.5714266010123998,0.1298963715613545,<1H OCEAN
-0.6573705179282889,0.3602550478214663,-0.3333333333333335,-0.8045678823948319,-0.6995654872749846,-0.8974747050085483,-0.7224140766321329,-0.9137804995793162,-0.7245330947088877,INLAND
0.059760956175296,-0.3921360255047821,0.3333333333333332,-0.8674398494328297,-0.8078833022967101,-0.9123854368115698,-0.8085841144548593,-0.7680169928690639,-0.7999967010445317,INLAND
0.2848605577689227,-0.6918172157279479,-0.3333333333333335,-0.589297522763111,-0.4450651769087523,-0.701673253174136,-0.43890807432988,-0.5940607715755645,-0.3529882351000614,<1H OCEAN
0.173306772908365,-0.4516471838469718,-0.411764705882353,-0.7923597334554149,-0.7482929857231533,-0.8862075730822051,-0.7806281861535932,-0.6219914208079889,-0.7092754256683477,INLAND
0.2410358565737027,-0.5409139213602545,-0.7647058823529412,-0.7500890177526833,-0.7256362507759155,-0.8413632669077047,-0.7128761716822891,-0.47269692831823,-0.5257710277483391,INLAND
-0.5358565737051784,0.0095642933049946,-0.3333333333333335,-0.8703901520931889,-0.9034761018001242,-0.9441688388127468,-0.8950830455517185,0.1439842209072981,1.0,<1H OCEAN
0.3227091633466123,-0.7938363443145589,-0.5686274509803922,-0.7622462994048528,-0.7836747361887026,-0.9136747106140868,-0.8036507153428712,-0.1891008399884139,1.0,<1H OCEAN
-0.3665338645418359,0.154091392136026,0.0588235294117647,-0.9302100818963324,-0.9233395406579764,-0.9570615768379158,-0.92501233349778,-0.5670404546144191,-0.5241215500142267,INLAND
0.0637450199203151,-0.3985122210414458,0.7254901960784312,-0.968106210895773,-0.9559279950341404,-0.968328708764259,-0.9546127281697088,-0.8300437235348478,-0.7138114894371568,INLAND
0.4482071713147419,-0.9638682252922416,0.0196078431372548,-0.8879902334808485,-0.8147113594040969,-0.9073404523669384,-0.8289754974510771,-0.8645260065378408,-0.7063888396336508,NEAR OCEAN
-0.4482071713147419,0.4048884165781086,0.4509803921568627,-0.9107787781677604,-0.8774053382991931,-0.9532498108130832,-0.8684426903469824,-0.8052026868594916,-0.8329862557267804,INLAND
-0.5418326693227087,0.0924548352816145,-0.1372549019607843,-0.6176814690472557,-0.6033519553072626,-0.785644216485888,-0.5747409965466206,-0.3558433676776872,-0.1678343594459403,NEAR BAY
0.2370517928286837,-0.708820403825718,0.4117647058823528,-0.9526934228597588,-0.94723774053383,-0.9677681549370778,-0.9427725703009372,-0.4655108205404062,-0.3294831773889591,<1H OCEAN
0.3326693227091617,-0.6641870350690757,-0.411764705882353,-0.8041100768096038,-0.8324022346368716,-0.9034165755766695,-0.8368689360302581,-0.2248934497455206,-0.0263916437457989,INLAND
-0.5617529880478109,0.0945802337938364,0.4509803921568627,-0.9367210946640216,-0.9317194289261328,-0.9644608873567084,-0.9273145864167078,-0.5637853270989366,-0.3006173170419914,NEAR BAY
-0.6633466135458193,0.2624867162592981,-0.411764705882353,-0.8629126608677959,-0.8482309124767226,-0.9182151966142548,-0.8309488570958724,-0.4889449800692403,-0.2771122593308892,<1H OCEAN
0.2031872509960131,-0.7449521785334738,-0.1764705882352941,-0.7436288722722417,-0.6980136561142147,-0.8734830012051906,-0.692813681960204,-0.4693452504103391,0.3863901592158383,NEAR OCEAN
0.4203187250996016,-0.8257173219978746,-0.411764705882353,-0.8391067704359326,-0.8507138423339541,-0.9244373440959668,-0.8516691333662226,-0.4337871201776526,0.0239174271446305,<1H OCEAN
0.4601593625498026,-0.9638682252922416,-0.2549019607843138,-0.7940892212218322,-0.7690875232774674,-0.839289217747134,-0.7500411116592666,-0.5535647784168494,-0.559585321297644,NEAR OCEAN
0.047808764940239,-0.3900106269925611,-0.5686274509803922,-0.8246604608576225,-0.8382991930477964,-0.901847024860562,-0.8191086992271008,-0.2933062992234589,-0.5232968111471704,INLAND
0.2231075697211153,-0.6514346439957492,-0.4901960784313726,-0.8641843430489852,-0.8963376784605835,-0.9377785251828806,-0.8957408320999836,0.6079778209955726,1.0,<1H OCEAN
-0.517928286852591,-0.0435706695005313,0.3725490196078429,-0.922681723383692,-0.9289261328367474,-0.9622186720479832,-0.9325768788028284,-0.2601067571481772,0.4371115995397958,<1H OCEAN
-0.52191235059761,-0.1370882040382568,0.2156862745098038,-0.839768045170151,-0.8438857852265673,-0.9557162476526808,-0.8602203584936687,-0.0869229389939448,0.875872676813704,NEAR OCEAN
0.1772908366533876,-0.6408076514346446,0.6470588235294117,-0.8852942672567272,-0.867163252638113,-0.9206816334538525,-0.8549580661075481,-0.4444352491689769,-0.3121636611807785,<1H OCEAN
-0.6215139442231106,0.2178533475026576,-0.0588235294117648,-0.744544483442698,-0.7268777157045314,-0.888393733008212,-0.7247163295510607,-0.4863794982138176,0.0197937328093493,NEAR BAY
0.2290836653386421,-0.708820403825718,0.5686274509803921,-0.9360089526425556,-0.9075108628181254,-0.9141231536758316,-0.8944252590034534,-0.6533151266879078,-0.5336060469853732,<1H OCEAN
-0.2250996015936266,0.0138150903294373,0.3333333333333332,-0.896230734014955,-0.882991930477964,-0.9467473864177808,-0.8832428876829469,-0.691797354519248,-0.6997909286972012,INLAND
0.2589641434262937,-0.7003188097768325,0.4117647058823528,-0.9099649015717992,-0.9006828057107387,-0.9478124386894252,-0.8931096859069232,-0.4969448697259347,-0.3286584385219029,<1H OCEAN
0.625498007968126,-0.7555791710945803,-0.607843137254902,-0.7105651355613205,-0.5825574177529484,-0.6816614815437652,-0.5816477553034041,-0.7188452573067958,-0.7566979105240802,INLAND
-0.6035856573705196,0.073326248671627,-0.2549019607843138,-0.8659138308154026,-0.7352576039726878,-0.9243812887132486,-0.764183522446966,-0.5844746969007324,0.3839159426146696,NEAR OCEAN
-0.8884462151394459,0.4665249734325183,0.3725490196078429,-0.9324482425352256,-0.915580384854128,-0.9575100198996608,-0.906265416872225,-0.6853284782278866,-0.6255644306621415,<1H OCEAN
0.3625498007968097,-0.655685441020192,-0.9607843137254904,-0.9635790223307392,-0.9698944754810676,-0.9934975756046972,-0.9838842295675052,-0.5034413318436988,0.2371124242786628,INLAND
0.2350597609561724,-0.7066950053134953,0.1372549019607842,-0.9535581667429676,-0.9276846679081316,-0.9639563889122452,-0.9309324124321656,-0.7212590171170052,-0.3080399668454974,<1H OCEAN
0.2808764940239037,-0.713071200850159,-0.5686274509803922,-0.9055394475812604,-0.8783364369956549,-0.9653017180974802,-0.8963986186482487,-0.3757465414270147,-0.3946375478864004,<1H OCEAN
-0.6434262948207206,0.7449521785334756,-0.2549019607843138,-0.939976601047866,-0.9227188081936686,-0.971467810196474,-0.9312613057062984,-0.8215748748293127,-0.7546360633564397,INLAND
-0.0896414342629512,-0.0988310308182782,0.1764705882352939,-0.8900249249707513,-0.8587833643699566,-0.946411054121472,-0.8480513073507647,-0.747672445897298,-0.7591721271252488,INLAND
-0.5637450199203187,0.0967056323060582,0.3725490196078429,-0.9126608677959204,-0.9062693978895096,-0.9533058661958014,-0.8980430850189114,-0.4568902497896581,-0.2639164374579897,NEAR BAY
0.1932270916334637,-0.7151965993623799,0.6862745098039216,-0.9308204893433032,-0.9267535692116696,-0.9604248998010032,-0.9190922545633942,-0.4583247127625824,0.324534744186622,<1H OCEAN
-0.8247011952191237,0.5430393198724754,-0.3333333333333335,-0.8917544127371687,-0.8311607697082558,-0.951792370862412,-0.8865318204242724,-0.7438380160273652,-0.7352546999806185,INLAND
0.121513944223107,-0.6280552603613172,-0.1764705882352941,-0.8339691744239279,-0.8361266294227189,-0.910759830712744,-0.8378556158526558,-0.2363001889629107,-0.0391750961851702,<1H OCEAN
-0.4243027888446207,0.4877789585547294,-0.4901960784313726,-0.7178391576377232,-0.6899441340782123,-0.8980352588357297,-0.6980759743463246,-0.6612046730389926,-0.4750495874243816,INLAND
-0.452191235059761,0.5175345377258243,-0.4509803921568628,-0.9147972938603184,-0.8932340161390441,-0.9528574231340564,-0.891794112810393,-0.7385001586185018,-0.6032964812516236,INLAND
0.1772908366533876,-0.6301806588735381,0.4509803921568627,-0.941299150516303,-0.9056486654252016,-0.9239889010342216,-0.9052787370498272,-0.7221003848222783,-0.4964927979678433,<1H OCEAN
0.2350597609561724,-0.738575982996811,0.3725490196078429,-0.7780151584515997,-0.6244568590937306,-0.8929902743910983,-0.614865975990791,-0.5821712803961325,0.430101319169818,NEAR OCEAN
-0.5239043824701213,0.232731137088205,-0.7647058823529412,-0.8326466249554911,-0.7836747361887026,-0.8930463297738165,-0.7694458148330867,-0.5324064495662129,-0.4832969760949438,INLAND
-0.5358565737051784,-0.0563230605738578,0.6862745098039216,-0.9414517523780456,-0.926443202979516,-0.963339779702346,-0.9283012662391056,-0.6225017585964332,-0.185566245087649,NEAR OCEAN
0.3705179282868514,-0.6641870350690757,-0.803921568627451,-0.4626888448039066,-0.4518932340161391,-0.6812130384820201,-0.4888998519980266,-0.4924483800223445,-0.4804103900602471,INLAND
0.4322709163346623,-0.9574920297555788,0.8823529411764706,-0.9077776082201536,-0.8466790813159528,-0.9664788811345608,-0.8654826508797895,-0.6472876236189845,0.6651518962808403,NEAR OCEAN
-0.4183266932270939,0.2943676939426147,0.6470588235294117,-0.948776641741696,-0.9304779639975173,-0.9663107149864064,-0.928630159513238,-0.8394229045116619,-0.7855637708710479,INLAND
0.0617529880478073,-0.4027630180658867,0.4509803921568627,-0.9252250877460704,-0.9056486654252016,-0.9626110597270102,-0.9075809899687552,-0.7598929669935588,-0.748450521853518,INLAND
-0.4561752988047836,0.4006376195536667,0.5686274509803921,-0.9417569561015312,-0.924891371818746,-0.9674878780234872,-0.9217234007564544,-0.7595619370767299,-0.8004090704780598,INLAND
-0.4063745019920333,0.285866099893731,0.3725490196078429,-0.8786306526272953,-0.8857852265673495,-0.9531937554303652,-0.8832428876829469,-0.4103391677356173,-0.2614422208568211,INLAND
0.2310756972111534,-0.7364505844845901,0.0980392156862743,-0.8515692558115876,-0.7017380509000621,-0.799489896017265,-0.7464232856438086,-0.8290506337843616,-0.483709345528472,NEAR OCEAN
-0.6175298804780915,0.0967056323060582,-0.2941176470588236,-0.9119487257744544,-0.8904407200496587,-0.946411054121472,-0.8858740338760073,-0.4109184700900676,0.0997934029138025,NEAR BAY
0.2569721115537824,-0.6641870350690757,0.4901960784313723,-0.8718144361361209,-0.8823711980136562,-0.9377785251828806,-0.8829139944088144,-0.3482848512434311,0.774017426732261,INLAND
-0.4482071713147419,0.5345377258235917,-0.2941176470588236,-0.8735947911897859,-0.8497827436374923,-0.937946691331035,-0.8513402400920901,-0.6405290961503979,-0.6074201755869046,INLAND
0.2111553784860547,-0.6769394261424004,0.7254901960784312,-0.9714125845668652,-0.8907510862818125,-0.9344712576025112,-0.895411938825851,-0.8628846498668984,-0.2886586034696763,<1H OCEAN
-0.4442231075697229,0.3751328374070137,-0.1764705882352941,-0.9039116943893382,-0.8947858472998138,-0.942823509627512,-0.9029764841308996,-0.6923628639604971,-0.6531931827085249,INLAND
0.125498007968126,-0.6280552603613172,-0.0588235294117648,-0.9147464265730708,-0.9220980757293606,-0.95184842624513,-0.9121854958066108,-0.2160797782099557,-0.1142263330872861,<1H OCEAN
0.247011952191233,-0.655685441020192,0.7254901960784312,-0.8882445699170863,-0.8891992551210428,-0.94736399562768,-0.8842295675053445,-0.3738844981448531,0.2622669597238776,INLAND
0.286852589641434,-0.738575982996811,0.3333333333333332,-0.9085914848161148,-0.893854748603352,-0.9307155469603968,-0.8792961683933563,-0.528006510255031,-0.279998845365586,<1H OCEAN
-0.2948207171314756,0.3496280552603608,-0.3725490196078432,-0.926954575512488,-0.8997517070142769,-0.9623307828134195,-0.9121854958066108,-0.6628322367967339,-0.5698945571358467,INLAND
-0.2908366533864566,-0.0350690754516476,-0.6862745098039217,-0.9951676077114808,-0.9941030415890753,-0.9950671263208049,-0.9930932412432166,-0.66808733672639,-0.835048102894421,INLAND
-0.3227091633466159,0.0860786397449526,-0.4901960784313726,-0.7355918408871255,-0.6530105524518932,-0.819613778413072,-0.6378885051800691,-0.6970386615357029,-0.6206159974598042,INLAND
-0.2051792828685279,0.6811902231668441,-0.2941176470588236,-0.9650541736609186,-0.9559279950341404,-0.9802685052832196,-0.9585594474592994,-0.8298782085764335,-0.7731926878652046,INLAND
-0.2629482071713163,0.0180658873538783,-0.0588235294117648,-0.9120504603489497,-0.903786468032278,-0.9547633061464726,-0.912843282354876,-0.5026413428780292,-0.6181417808586356,INLAND
-0.5119521912350606,0.1625929861849098,-0.411764705882353,-0.86764331858182,-0.8594040968342644,-0.9050982370582136,-0.8421312284163789,-0.4258148163473607,-0.5010288617366525,INLAND
0.0099601593625493,-0.1965993623804465,-0.411764705882353,-0.8570629228343253,-0.840782122905028,-0.909358446144791,-0.828317710902812,-0.5530406477152039,-0.6940177566278076,INLAND
0.1772908366533876,-0.6748140276301804,0.3333333333333332,-0.8997405768350374,-0.8972687771570453,-0.9297065500714704,-0.9029764841308996,0.1664114977724446,1.0,<1H OCEAN
0.4023904382470107,-0.6705632306057376,0.2941176470588234,-0.9321430388117402,-0.8932340161390441,-0.9436082849855656,-0.8980430850189114,-0.8471607288175336,-0.7579350188246645,INLAND
0.3984063745019917,-0.5770456960680121,-0.6470588235294119,-0.8077725214914289,-0.7793296089385475,-0.8855909638723057,-0.7750370004933399,-0.6421566599081392,-0.661440571379087,INLAND
-0.3745019920318739,0.0541976620616369,0.2941176470588234,-0.9851467521237092,-0.9851024208566108,-0.99192802488859,-0.984870909389903,-0.6551633770568681,-0.3917509618517035,INLAND
-0.6195219123505993,0.1052072263549419,-0.1372549019607843,-0.6800956305000254,-0.6064556176288021,-0.8422040976484766,-0.6063147508633449,-0.4803795809712969,0.5542245186617789,NEAR BAY
-0.3864541832669346,0.1477151965993623,0.4509803921568627,-0.9740576835037388,-0.9590316573556796,-0.9622747274307014,-0.9595461272816972,-0.82914718417677,-0.8474191859002642,INLAND
-0.3366533864541843,0.0754516471838471,0.2549019607843137,-0.948776641741696,-0.926443202979516,-0.9425992880966394,-0.9194211478375268,-0.7104315802540655,-0.7814400765357667,INLAND
-0.3764940239043852,0.1179596174282675,0.4117647058823528,-0.9473014904115163,-0.9314090626939788,-0.9709633117520108,-0.9309324124321656,-0.775851367567344,-0.6828837819225486,INLAND
-0.286852589641434,-0.049946865037195,0.0588235294117647,-0.9141868864133476,-0.882991930477964,-0.9409176266150956,-0.9125143890807432,-0.6379222355553716,-0.4173178667304463,INLAND
-0.547808764940239,0.6046758767268869,-0.2941176470588236,-0.867287247571087,-0.8441961514587213,-0.9337425376271756,-0.8414734418681138,-0.7426518254920622,-0.6742240238184584,INLAND
-0.6792828685258954,0.2539851222104143,-0.3725490196078432,-0.8837682486393,-0.846058348851645,-0.9306594915776788,-0.8381845091267883,-0.5745437993958704,-0.3843283120481976,<1H OCEAN
-0.0677290836653412,-0.5897980871413386,0.3333333333333332,-0.8627600590060532,-0.8693358162631906,-0.8883376776254939,-0.8743627692813682,-0.3826567909408146,1.0,<1H OCEAN
-0.4601593625498026,-0.0903294367693936,-0.3333333333333335,-0.9075741390711634,-0.9124767225325884,-0.948653269430197,-0.903305377405032,-0.4938414642556654,-0.1443293017348381,<1H OCEAN
0.2808764940239037,-0.6748140276301804,0.4509803921568627,-0.9911999593061702,-0.9934823091247672,-0.992937021777516,-0.9937510277914816,0.2698721396946251,-0.3092770751460818,<1H OCEAN
-0.6075697211155386,0.7321997874601482,-0.215686274509804,-0.909863166997304,-0.8854748603351955,-0.9511197062697944,-0.883900674231212,-0.8286506393015269,-0.8082440897150939,INLAND
0.3326693227091617,-0.7725823591923486,-0.3725490196078432,-0.8238974515489089,-0.8392302917442582,-0.9041452955520052,-0.8260154579838842,-0.2348795189031874,-0.0375256184510577,<1H OCEAN
0.4063745019920297,-0.6684378320935167,-0.2941176470588236,-0.9388575207284195,-0.8746120422098076,-0.9528574231340564,-0.8608781450419338,-0.969159046082123,-0.7678318852293391,INLAND
-0.669322709163346,0.2688629117959618,-0.3333333333333335,-0.8289841802736659,-0.8448168839230292,-0.9193363042686172,-0.8339088965630652,-0.1468393539399456,0.2288650356081008,<1H OCEAN
0.286852589641434,-0.6726886291179595,-0.0588235294117648,-0.8925174220458822,-0.8485412787088765,-0.9381148574791892,-0.8434468015129091,-0.6282809892277348,-0.2065970861975825,<1H OCEAN
-0.5099601593625529,0.0180658873538783,0.6078431372549018,-0.9350424741848518,-0.8891992551210428,-0.9298747162196248,-0.8885051800690675,-0.757465414270148,-0.2680401317932709,<1H OCEAN
0.4063745019920297,-0.659936238044633,0.9999999999999998,-0.914492090136833,-0.9177529484792056,-0.9639563889122452,-0.9161322150962012,-0.5105998537951201,-0.6606158325120308,INLAND
-0.4462151394422307,0.394261424017003,0.0588235294117647,-0.9267511063634976,-0.8969584109248914,-0.953530087726674,-0.906265416872225,-0.8149818623191405,-0.804945134246869,INLAND
-0.6155378486055803,0.1115834218916056,0.9999999999999998,-0.9448598606236328,-0.8919925512104283,-0.9671515457271784,-0.8815984213122842,-0.7215624612074316,-0.0309277075146081,NEAR BAY
0.1713147410358573,-0.6875664187035069,0.6470588235294117,-0.9410956813673128,-0.9059590316573556,-0.978138400739931,-0.9181055747409964,-0.6666528737534654,0.8395841666632304,<1H OCEAN
0.2370517928286837,-0.6811902231668432,0.5294117647058822,-0.9000966478457704,-0.8789571694599628,-0.9373861375038536,-0.8812695280381516,-0.5571095571095571,-0.2420608574809999,<1H OCEAN
-0.125498007968126,0.3602550478214663,0.0196078431372548,-0.9242077420011192,-0.8783364369956549,-0.9599764567392584,-0.9167900016444664,-0.8081819561109502,-0.6321623415985913,INLAND
0.173306772908365,-0.449521785334749,-0.2941176470588236,-0.8419553385217966,-0.8016759776536313,-0.9184954735278454,-0.7964150633119553,-0.7045833850567578,-0.6705126989167054,INLAND
-0.4023904382470107,0.2773645058448455,-0.3333333333333335,-0.7721654204181291,-0.7582247051520795,-0.8762297149583788,-0.745436605821411,-0.5181445773161749,-0.5533997797947224,INLAND
0.3505976095617527,-0.708820403825718,-0.1764705882352941,-0.8668294419858589,-0.8774053382991931,-0.925950839429356,-0.8812695280381516,-0.327788582226452,-0.1769064869835587,INLAND
0.0398406374501973,-0.2008501594048892,0.2549019607843137,-0.8282211709649524,-0.8103662321539417,-0.9124414921942878,-0.7970728498602204,-0.6921145915228755,-0.7463886746858774,INLAND
0.2450199203187253,-0.7151965993623799,-0.3333333333333335,-0.5908235413805382,-0.6213531967721913,-0.7604753496454496,-0.5964479526393685,-0.1653080647163487,0.2560814182209558,<1H OCEAN
-0.260956175298805,-0.4452709883103081,-0.7647058823529412,-0.5971310849992371,-0.5527622594661701,-0.839681605426161,-0.6066436441374774,-0.4001324119667314,0.0721646508674191,<1H OCEAN
-0.4003984063745029,0.1625929861849098,-0.3725490196078432,-0.8966885396001831,-0.8600248292985724,-0.9377224698001624,-0.8536424930110179,-0.6155501303430297,-0.34020478266069,INLAND
0.2768924302788846,-0.6748140276301804,-0.0588235294117648,-0.9078284755074012,-0.8749224084419616,-0.9336304268617394,-0.8809406347640191,-0.6065709438490503,-0.3575242988688705,<1H OCEAN
-0.0916334661354589,-0.0903294367693936,-0.1372549019607843,-0.7784220967495803,-0.7461204220980757,-0.8963535973541858,-0.7365564874198323,-0.5976883077474793,-0.6280386472633102,INLAND
0.264940239043824,-0.7279489904357064,-0.0980392156862746,-0.8473981382572867,-0.8004345127250155,-0.9163653689845568,-0.7918105574740997,-0.6401704804071668,-0.2255660801398755,<1H OCEAN
-0.4980079681274922,0.0010626992561109,-0.3725490196078432,-0.8814792207131594,-0.8026070763500932,-0.908461560021301,-0.7954283834895577,-0.6285154687521551,-0.5529874103611943,<1H OCEAN
-0.1992031872509976,0.4367693942614234,-0.411764705882353,-0.9559489292436034,-0.9450651769087524,-0.9977017293085568,-0.9934221345173492,-0.6551633770568681,-0.34020478266069,INLAND
-0.5597609561752996,0.0456960680127522,0.0196078431372548,-0.7162622717330485,-0.3767846058348851,-0.7666974971271616,-0.4204900509784575,-0.7327485138136025,-0.2824730619667547,NEAR BAY
0.243027888446214,-0.6663124335812967,0.9215686274509802,-0.8917035454499211,-0.9090626939788952,-0.9579584629614056,-0.90692320342049,-0.1434600902056522,0.3905138535511194,<1H OCEAN
-0.3685258964143436,0.3262486716259296,-0.5294117647058825,-0.8230835749529477,-0.8364369956548727,-0.9198968580957986,-0.8253576714356191,-0.2187280175445854,0.0837109950062062,INLAND
-0.095617529880478,-0.1094580233793838,0.8039215686274508,-0.9332621191311868,-0.8711980136561143,-0.9354241991087192,-0.8931096859069232,-0.879712003972359,-0.8573160523049388,INLAND
-0.5856573705179287,0.0499468650371941,-0.019607843137255,-0.8199298031435983,-0.8429546865301055,-0.9221390734045236,-0.8279888176286795,0.1059847450379996,1.0,NEAR OCEAN
0.1772908366533876,-0.6493092454835283,0.0980392156862743,-0.918764942265629,-0.8578522656734948,-0.9360968637013368,-0.8562736392040783,-0.7298795878677535,-0.2408237491804156,<1H OCEAN
0.286852589641434,-0.7321997874601491,0.4509803921568627,-0.997507502924869,-0.9965859714463068,-0.9978698954567112,-0.9970399605328072,-0.2382863684638831,-0.2886586034696763,<1H OCEAN
0.3924302788844613,-0.6939426142401706,0.7647058823529411,-0.9146446919985756,-0.8597144630664184,-0.9121612152806972,-0.8572603190264759,-0.7870787989131185,-0.7224712475412471,INLAND
-0.5458167330677277,0.024442082890542,0.0588235294117647,-0.7655018057886973,-0.8116076970825574,-0.9056587908853948,-0.8138464068409801,0.3151128949945518,1.0,<1H OCEAN
0.4183266932270904,-0.946865037194474,-0.1372549019607843,-0.8689658680502569,-0.7939168218497827,-0.9447293926399282,-0.7957572767636902,-0.5795230410615027,-0.0804120395379811,NEAR OCEAN
